gene;004 Control R_2016_10_19;008 Control R_2016_10_20;
Gltscr2;1.71129449168776E-06;1.21136737820175E-06;
Ehd2;0.0000229277380375793;8.04823833453117E-06;
Gltscr1;0.0000139496273579957;7.30238213452409E-06;
Zfp541;0;1.09888326451159E-07;
Napa;0.0000106888897211232;0.0000156660086185942;
Kptn;1.71335629228015E-06;1.71408484015548E-06;
Slc8a2;5.31944552837883E-06;0.0000298818374329983;
Meis3;7.33485560744484E-07;8.03828781678166E-07;
Dhx34;7.60134333401188E-06;0.0000065509017288325;
C5ar2;1.11182596944894E-06;1.33726305929343E-06;
C5ar1;6.85754877030542E-06;3.92699346140619E-06;
Inafm1;5.15450148098724E-08;2.17180865663315E-07;
Ccdc9;2.08138769802264E-06;1.35413567634696E-06;
LOC108348722;2.3401436723682E-07;0;
Bbc3;1.34996393787055E-06;7.87821427037642E-07;
Sae1;8.94718367069765E-06;0.0000102070680549693;
Zc3h4;0.0000192128888202318;0.0000144291159992089;
Tmem160;4.28596798144089E-06;0.0000108893274676207;
Npas1;9.64922677240811E-07;4.42927829215342E-06;
Arhgap35;0.000138652997137668;0.000177213096913167;
LOC108349548;0.0000166237827263319;4.82254005886249E-06;
LOC102550403;7.16475705857226E-08;0;
LOC108349752;0;1.64399858470238E-08;
Ceacam9;0;0;
Ap2s1;0.0000252204602963224;0.0000254482328287799;
Slc1a5;1.28707901980251E-06;6.96103611259509E-07;
Fkrp;4.74935766458164E-06;0.0000101105912959196;
Strn4;3.44320698929947E-07;3.15820780745458E-07;
Prkd2;2.38601873554899E-06;6.37698398381925E-07;
Dact3;3.03754772274578E-06;6.21388201896851E-06;
Gng8;1.34017038505668E-07;5.75399504645834E-08;
Ptgir;0;0;
Calm3;0.0000527635389599778;0.0000944438250102935;
Pnmal2;0.0000453178615706917;0.000123085308774254;
Pnmal1;1.31130517676315E-06;7.32487895726212E-06;
Ccdc8;0.0000130187243905294;7.39929152478023E-06;
Ppp5c;5.95293376039216E-06;0.0000109386474251618;
Hif3a;2.40199769014005E-07;1.54449340720724E-07;
Cgm4;0;0;
Psg16;0;0;
Ceacam3;0;0;
Psgb1;0;0;
Psg29;0;0;
LOC102550682;0;0;
Ceacam11;0;0;
Igfl3;0;0;
Mill1;0;0;
Psg19;0;0;
LOC102557319;0;0;
Micb;1.03193119649364E-06;0;
Pglyrp1;1.15460833174114E-07;1.53151447101222E-07;
Ccdc61;2.08241859831884E-07;9.95051774951443E-08;
Nova2;0.0000152990758457182;0.0000165070436840314;
Nanos2;0;0;
Mypop;1.05770370389858E-06;9.7212232100691E-07;
Irf2bp1;0.000021030881492576;0.0000214805720339626;
Foxa3;2.88652082935285E-08;2.59578723900376E-07;
Sympk;4.12411663493789E-06;6.58075328208104E-06;
Rsph6a;5.9792217179452E-08;2.98082901278932E-07;
Dmwd;0.0000402442857629559;0.0000374546140715853;
Dmpk;1.06543545612006E-06;8.09020356156173E-07;
Six5;2.84786206824545E-06;0.0000015206986908497;
LOC102553424;8.09256732514997E-08;0;
Fbxo46;9.25439195896449E-06;6.92296456642304E-06;
Qpctl;2.53086022716473E-06;2.30722222426784E-06;
Snrpd2;3.95504898636151E-06;5.11197033601141E-06;
Gipr;8.29874738438945E-08;2.01606142229292E-07;
Eml2;1.77984936138489E-06;3.24949299202621E-06;
Gpr4;1.30718157557836E-06;9.3794445569336E-07;
Opa3;0.0000065828138413688;4.34145415723379E-06;
Vasp;3.72155006927278E-07;1.32385149189192E-07;
Ppm1n;4.89162190545689E-07;4.35226993739631E-07;
Rtn2;6.51735167256026E-06;0.0000164815184428479;
Fosb;1.22161685099397E-06;5.36895327267278E-07;
LOC108349753;2.21643563682451E-08;0;
Ercc1;1.99221482240156E-06;0.0000029665521829748;
Cd3eap;3.76123973067639E-06;3.36846657381388E-06;
Ppp1r13l;9.8141708197997E-07;3.85041773785558E-07;
Ercc2;9.68015378129404E-07;1.00500229270095E-06;
Klc3;0.0000023834414848085;2.79782601243955E-06;
Ckm;0;0;
Mark4;0.0000022623107000053;3.18935725432262E-06;
Exoc3l2;0;0;
Bloc1s3;9.28841166873901E-07;1.32168833585941E-06;
Trappc6a;2.07726409683785E-06;0.000002072303479138;
Nkpd1;3.17517291228814E-07;1.02966227147149E-06;
Ppp1r37;6.24622489466034E-06;9.35002563489156E-06;
Gemin7;3.65351064972375E-06;3.59646321963971E-06;
Zfp296;1.27316186580384E-07;6.81394150238488E-07;
Clasrp;6.30910981272838E-07;3.13224993506454E-07;
Relb;8.12504068448019E-06;2.58713461487375E-06;
Clptm1;0.0000396731669988626;0.0000324810857216541;
Apoc2;0;2.59578723900376E-09;
Apoc4;0;0;
Apoc1;3.89164861814536E-07;3.5865127018902E-07;
Apoe;0.0017054137209481;0.0015070089415824;
Tomm40;1.95355606129416E-06;1.16118215824768E-06;
Nectin2;2.65611461315272E-06;4.02606600769484E-06;
Bcam;9.56675474871232E-07;4.83681688867701E-07;
Cblc;0;0;
Bcl3;1.19172074240425E-06;2.11556659978806E-07;
Ceacam16;0;0;
Ceacam19;0;0;
PVR;3.58907938121141E-06;7.83495114972636E-07;
Igsf23;0;0;
Ceacam20;0;0;
Zfp180;0.0000117651496303533;0.0000169582780324116;
Zfp112;3.11331889451629E-06;2.70783872148742E-06;
Znf235;4.51534329734482E-06;5.62593620933416E-06;
LOC108349754;0;0;
Zfp111;9.15800278127003E-06;4.88873263345709E-06;
LOC102548600;4.56946556289519E-06;2.84541544515462E-06;
LOC102548503;6.12097050867235E-06;4.75375169702889E-06;
Zfp61;0.000013199131942364;0.0000149257766242716;
Zfp94;3.32259165464437E-06;0.0000040014060289243;
LOC102548695;4.55864110978511E-06;7.25782112025452E-06;
Tescl;0;0;
Lypd5;0;2.76451340953901E-07;
Kcnn4;4.10813768034683E-07;1.14647269722666E-07;
Smg9;2.34478272370109E-06;3.20752776499565E-06;
Irgc;7.99463179701121E-07;8.73915037131267E-08;
Plaur;0.0000016123280632528;3.08898681441448E-07;
Cadm4;0.0000102280772887229;0.0000174947407284723;
Zfp428;1.74995325279516E-06;2.30635696185484E-06;
Srrm5;0;5.13965873322745E-07;
Irgq;0.0000102821995542733;0.0000143971012899278;
Pinlyp;6.95342249785179E-07;0;
Xrcc1;4.21483586100326E-06;1.18367898098571E-06;
Zfp575;2.55663273456967E-07;1.02879700905849E-06;
Ethe1;3.49990650559033E-06;2.17094339422014E-06;
Phldb3;7.68020720667099E-08;0;
Lypd3;0;1.22434631439677E-07;
Tex101;0;0;
LOC100910565;0;0;
LOC100909620;0;0;
LOC100910611;0;0;
RGD1565655;0;0;
LOC100909700;0;0;
Ceacam4;2.86074832194791E-07;0;
Lypd4;0;0;
Dmrtc2;0;0;
Rps19;2.48034611265106E-06;3.55839167346766E-06;
Cd79a;0;0;
Arhgef1;6.14313486504059E-06;2.82464914724259E-06;
RGD1563034;0;0;
Rabac1;0.0000331006621604557;0.0000414923611218556;
Atp1a3;0.0000338212614674977;0.000178010868857954;
Grik5;7.11836654524338E-07;1.34764620824945E-06;
Zfp574;0.0000283775924534271;0.000024864180700004;
Pou2f2;1.13759847685388E-06;4.22680688751113E-07;
Dedd2;5.13233712461899E-06;3.17810884295361E-06;
Zfp526;6.48694011382244E-06;5.91190543683107E-06;
Gsk3a;2.23189914126747E-07;2.79479759399405E-07;
Erf;0.0000118955585178223;8.72833459115016E-06;
Cic;0.0000187087785753912;0.000021429088920389;
Pafah1b3;0.0000022587025489686;2.35394639456991E-06;
Prr19;1.96386506425613E-07;0;
Tmem145;0;1.16810425755169E-07;
Megf8;0.0000247946984739929;0.0000192226697672358;
Cnfn;0;0;
Lipe;3.4328979863375E-07;7.52778299311092E-08;
Cxcl17;4.38132625883915E-08;2.07662979120301E-08;
Ceacam1;0;0;
Erich4;0;9.5178865430138E-09;
Atp5sl;1.64067782139823E-06;3.87507771662612E-06;
B3gnt8;1.47934192504333E-07;2.95919745246429E-07;
Bckdha;0.0000031107416437758;4.84200846315502E-06;
Exosc5;2.30457761214939E-06;0.0000024858989125526;
Tmem91;0;0.0000012468431371348;
B9d2;1.51078438407736E-06;1.89449205326624E-06;
Tgfb1;9.46057201820398E-06;3.90017032660315E-06;
Ccdc97;0.0000160938999740864;0.0000126635480454798;
Hnrnpul1;0.0000025442619310153;9.8596651961493E-07;
Axl;0.0000187845497471618;7.70732494380868E-06;
Cyp2s1;1.39686990134754E-07;1.86031418795269E-08;
LOC100359930;0;0;
LOC100910953;0;0;
RGD1564380;0;0;
LOC100363535;0;0;
LOC681077;0;0;
LOC102553892;0;0;
Cd177;0;0;
LOC103689942;1.9793285686991E-07;2.72557660095395E-08;
LOC103689938;0;0;
Cyp2b2;0;0;
Cyp2b3;0;0;
LOC103691092;0;0;
Cyp2b21;0;0;
LOC100360011;0;0;
Cyp2b12;0;0;
LOC103691072;0;0;
Cyp2g1;0;0;
Cyp2a3;0;0;
Cyp2a1;0;0;
Cyp2a2;0;0;
Cyp2f4;0;0;
Cyp2t1;7.4327911355836E-07;3.26203929701473E-07;
Egln2;0.0000108012578534087;0.0000116438362917578;
Rab4b;5.48696682651091E-06;9.09174480461068E-06;
Mia;3.04115587378247E-08;0;
Snrpa;4.34988379980513E-06;1.14344427878115E-06;
Itpkc;6.96682420170235E-06;4.57507500874413E-06;
Adck4;0.0000134305690588603;4.54219503705008E-06;
Numbl;6.47405386011997E-06;0.0000105029878002157;
Ltbp4;0.0000117873139867216;4.09571963194144E-06;
Shkbp1;5.8555136824015E-07;5.77562660678337E-07;
Sptbn4;2.0566460909139E-07;1.34029147773894E-06;
Blvrb;6.96270060051756E-06;5.80677605365142E-06;
Sertad3;4.50451884423475E-06;3.21055618344115E-06;
Sertad1;9.99818652267095E-06;9.32752881215353E-06;
Prx;5.25243700912599E-06;2.34140008958139E-06;
Hipk4;6.26271929939949E-07;1.70499958481897E-06;
Pld3;0.000039806153137072;0.0000492849144133449;
RGD1307554;0.0000045235904997144;7.59700398615102E-06;
Akt2;0.0000129579012730538;7.86999427745291E-06;
Ttc9b;5.72149664389583E-07;3.39528970861692E-06;
Map3k10;0.0000047230697070286;0.0000126194196624168;
LOC100909824;1.60150361014273E-06;0.0000026234756362198;
LOC108349755;0;1.94684042925282E-08;
LOC100910046;3.09630903962903E-06;4.91036419378212E-06;
Zfp780b;3.89834947007065E-06;2.85103965083913E-06;
LOC102553760;2.52364392509135E-06;2.33015167821238E-06;
LOC102550530;0.0000163542022988763;0.0000139735553387637;
LOC103689966;0.000016373789404504;0.0000130676255923514;
Wdr87;0;0;
Zfp780b-ps1;3.64526344735417E-06;3.96030606430674E-06;
Zfp59;2.26385705044959E-06;3.33428870850033E-06;
Psmc4;5.91169774854426E-06;6.97098663034461E-06;
Fcgbp;1.92262905240824E-07;0;
Fcgbpl1;0;0;
Fbl;3.24372778198527E-06;2.32539273494087E-06;
Dyrk1b;1.70407818961438E-06;1.20271475407174E-06;
Acp7;0;0;
Pak4;2.28705230711403E-06;9.73852845832912E-07;
Nccrp1;0;0;
Sycn;0;0;
Ifnl3;0;0;
Ifnl1;0;0;
Lrfn1;0.000012948623170388;0.0000257125704959517;
Gmfg;2.02468818173178E-06;6.27315249425909E-07;
Samd4b;0.0000224957908134726;0.0000170210095573541;
Paf1;0.0000149032101319784;9.08482270530667E-06;
Med29;6.55034048203858E-06;0.0000084821674346513;
Zfp36;0.0000960536196480491;0.0000256403210844661;
Plekhg2;0.0000142259086373766;5.05226722951432E-06;
Rps16;5.27408591534614E-06;0.0000052421923291681;
Supt5h;0.00001556968717347;0.0000118540950581171;
Timm50;3.13548325088453E-06;2.83979123947011E-06;
Dll3;5.16481048394921E-07;7.48451987246085E-08;
Selv;2.62879575530349E-08;0;
Eid2b;2.90198433379581E-07;7.00862554531016E-07;
Eid2;2.86229467239221E-06;5.27117862000364E-06;
LOC100911458;0;0;
LOC690191;0;0;
Fpr-rs4;0;0;
Vom2r10;0;0;
Fpr-rs6;0;0;
Vom1r2;0;0;
Vom1r3;0;0;
Vom1r4;0;0;
Vom2r11;0;0;
Vom1r5;0;0;
LOC681871;0;0;
LOC685793;0;0;
Fbxo27;2.73188578492323E-08;2.78614496986404E-07;
Fbxo17;0;0;
Mrps12;5.87716258862165E-06;3.90146822022266E-06;
Sars2;2.37107068125413E-08;4.14460695827601E-07;
Ccer2;0;3.5908390139552E-08;
Nfkbib;4.89368370604928E-06;4.10523751848445E-06;
Sirt2;0.0000408870520976351;0.0000183889894323091;
Rinl;0;0;
Hnrnpl;0.0000130805784083013;0.0000128327068472216;
Ech1;0.0000288981971030068;0.000014186409892362;
Lgals4;2.07210959535687E-07;0;
Lgals7;0;0;
Capn12;0;0;
Actn4;0.0000155212348595487;8.15336771771082E-06;
LOC102550585;3.55660602188119E-08;2.68231348030389E-07;
LOC100909725;1.29377987172779E-07;5.18724816594252E-07;
LOC103689986;2.61745585204532E-06;2.81989020397109E-06;
LOC103690068;2.73188578492323E-08;0;
Spint2;1.56078304844293E-06;6.53273121815947E-08;
Ppp1r14a;1.27883181743293E-06;1.69591432948246E-07;
Dpf1;1.73861334953699E-06;2.84628070756762E-06;
Sipa1l3;6.52302162418935E-06;0.0000103403184665715;
NEWGENE_1585333;0;0;
Zfp30;1.37522099512739E-06;1.72273746428549E-06;
Zfp84;8.98223428076836E-06;5.90887701838557E-06;
LOC102547413;5.43026731022006E-06;6.32160718938717E-06;
LOC103690092;6.18540177718469E-07;5.01852199540728E-07;
Zfp27;0.0000018973719951514;4.34967415015731E-06;
LOC103690114;0.0000017370669990927;2.50320416081263E-06;
LOC103690038;3.66124240194523E-06;3.36240973692287E-06;
LOC102547059;1.42212695860438E-06;4.0710596531709E-07;
Zfp569;1.20099884507002E-07;1.76513532252256E-07;
Eif3k;0.0000130671767044507;0.0000153536488875007;
Map4k1;3.09270088859234E-07;1.18973581787672E-07;
Ryr1;0;0;
Rasgrp4;0;0;
Fam98c;2.22313648874979E-06;0.0000031716193748561;
Spred3;7.11836654524338E-07;1.78157530836958E-06;
Ggn;1.25718291121278E-06;1.25463049885181E-06;
Psmd8;0.0000041586517948605;4.18960060375207E-06;
Catsperg1;0;0;
Kcnk6;2.56178723605065E-07;4.37390149772134E-07;
Yif1b;3.35712681456699E-06;2.93626799851975E-06;
LOC100361913;5.20604649579711E-08;0;
LOC103690163;1.51439253511405E-06;1.89449205326624E-06;
Zfp74;2.31282481451897E-06;2.84541544515462E-06;
LOC100359523;2.26798065163438E-08;0;
LOC108348102;1.54738134459237E-06;5.6544898689632E-07;
LOC102552698;1.54119594281518E-07;2.11989291185307E-07;
Zfp14;4.57410461422807E-06;3.71846521987289E-06;
Zfp566;3.94319363295524E-07;1.48608819432965E-06;
Zfp260;8.65543888687377E-06;0.0000103610847644835;
LOC100912787;2.17519962497661E-07;8.28488760448701E-07;
Zfp420;1.44274496452832E-06;0.0000022085823091857;
LOC102550277;1.91232004944626E-06;4.66462966848976E-06;
Zfp382;6.98125680584912E-06;9.14452581180376E-06;
LOC100912964;3.48444300114737E-07;1.18367898098571E-06;
Cox7a1;0;0;
LOC100912380;2.63137300604398E-06;3.16945621882359E-06;
Tbcb;2.29839221037221E-06;4.36222045514582E-06;
Polr2i;2.55663273456967E-06;7.96906682374156E-07;
LOC100912425;3.04115587378247E-08;7.26820426921054E-08;
Wdr62;7.47918164891248E-07;1.35846198841197E-07;
Thap8;0;0;
Clip3;0.0000113110380498784;0.0000292151527437808;
Alkbh6;2.95868385008667E-07;5.82321603949844E-07;
Syne4;0;1.15945163342168E-07;
RGD1562079;2.95146754801329E-06;3.35894868727087E-06;
Lrfn3;0.0000174706673196581;0.0000163430764567677;
Tyrobp;0.0000424911329585183;0.000027277830201071;
Hcst;9.78839831239477E-07;5.16129029355248E-07;
Nfkbid;0;6.48946809750941E-08;
Aplp1;2.31797931599996E-06;0.0000120288780655434;
Kirrel2;2.422615696064E-08;0;
Nphs1;0;0;
Prodh2;0;0;
RGD1560986;0;0;
Arhgap33;5.89932694498989E-06;0.0000167363382234767;
Proser3;9.69046278425601E-06;3.32001187868581E-06;
Hspb6;6.95342249785178E-06;2.10604871324505E-06;
Lin37;2.30509306229749E-06;2.52483572113766E-06;
Psenen;0.0000085250299994048;0.0000100370439908145;
U2af1l4;3.49784470499794E-06;3.62371898564925E-06;
Igflr1;9.22655765096716E-08;9.68228640148404E-07;
Kmt2b;0.0000111460940024868;0.0000104086741971985;
Zbtb32;9.22655765096716E-08;1.36711461254198E-07;
Upk1a;0;0;
LOC688869;1.98139036929149E-06;1.97236567043636E-06;
Etv2;0;0;
Rbm42;5.79623691537015E-06;4.35962466790682E-06;
Haus5;3.87103061222141E-07;4.37822780978635E-07;
LOC688924;0;0;
Atp4a;0;0;
Tmem147;9.17707443674968E-06;0.00000551518262047;
Gapdhs;5.15450148098724E-10;0;
Sbsn;4.01020215220807E-07;3.07168156615445E-08;
Dmkn;0;0;
LOC100361079;1.02059129323547E-07;5.32136383995771E-08;
Ffar2;6.07200274460297E-07;0;
Ffar3;0;0;
Ffar1;0;0;
Cd22;7.12867554820535E-07;2.68231348030389E-08;
Mag;9.64458772107522E-06;1.92953518099279E-07;
Hamp;0;0;
Usf2;1.74428330116608E-06;7.80899327733632E-07;
Lsr;2.02365728143559E-06;1.99399723076139E-06;
LOC100909893;0;0;
Fam187b;1.95871056277515E-08;2.39677688401347E-07;
Fxyd5;6.22818413947688E-06;0.0000018676689184632;
Fxyd7;1.06698180656435E-07;7.77438278081627E-07;
Fxyd1;1.35047938801865E-07;1.67860908122243E-07;
Lgi4;5.27717861623473E-06;8.40515907989419E-06;
Fxyd3;6.85548696971303E-08;0;
Hpn;0;0;
Scn1b;9.31418417614394E-06;0.0000288361678068863;
Gramd1a;0;0;
RGD1561430;0;0;
RGD1563307;1.09223886382119E-06;2.50104100478012E-06;
LOC100910258;1.34996393787055E-06;5.89676334460355E-07;
Scgb1b24;0;0;
Scgb2b2;0;0;
Scgb2b24;0;0;
Apbh;0;0;
LOC494538;0;0;
Scgb1b30;0;7.78736171701129E-08;
Wtip;1.14739202966776E-06;8.3454559733971E-07;
Uba2;1.44480676512072E-06;1.69202064862395E-06;
Pdcd2l;9.74200779906588E-07;1.13392639223814E-06;
Gpi;0.000019036604869582;0.0000432267796287167;
RGD1308428;0.0000151382553995114;9.00348803848456E-06;
Lsm14a;4.26174182448025E-06;3.96290185154574E-06;
LOC100910905;1.1700718361841E-07;0;
Kctd15;0.00001867115071458;0.0000119912391505778;
Chst8;1.00100418760772E-06;3.08595839596897E-06;
LOC103690062;2.96280745127146E-06;1.60722493214983E-06;
Pepd;0.0000128816146511352;8.32079599462657E-06;
LOC108348197;3.70350931408933E-06;0.0000027580239414415;
LOC108348111;3.15403945621609E-06;2.31154853633285E-06;
LOC108348128;0;7.96041419961154E-08;
LOC108348106;6.59776189566366E-07;6.72741526108475E-07;
LOC108348122;0.0000121697779966108;0.0000281872209971353;
Ovol3;1.80407551834553E-08;2.33620851510338E-08;
LOC103690054;2.48859331502064E-06;1.32644727913092E-06;
LOC103690005;2.64580561019075E-06;4.46994562556448E-06;
Capns1;3.34939506234551E-06;3.56142009191316E-06;
LOC687508;3.02053786785852E-07;1.57477759166228E-07;
LOC100912070;0;0;
Pdcd5;8.34513789771834E-07;7.91282476689647E-07;
LOC100912350;7.45547094209994E-06;6.56041961537551E-06;
Cebpg;0.0000123981224122186;0.0000165953004501575;
Cebpa;4.87718930131012E-06;1.54968498168524E-06;
Slc7a10;1.07368265848964E-06;0.0000011758916192687;
Lrp3;0.0000189237212871484;0.0000222818050284018;
Wdr88;0;0;
Gpatch1;1.59016370688456E-06;1.08893274676207E-06;
LOC687679;0.0000234437036358261;0.0000152515479227666;
Rhpn2;1.74943780264707E-06;5.89676334460355E-07;
Faap24;5.28336401801192E-07;4.11432277382096E-07;
Cep89;4.97924843063367E-07;3.49133383646006E-07;
Slc7a9;3.53598801595724E-07;0;
Tdrd12;6.39158183642418E-08;0;
Nudt19;1.28810992009871E-06;3.77687043275047E-07;
Rgs9bp;2.5050877197598E-07;5.46845845016793E-07;
Ankrd27;1.23244130410404E-06;8.31949810100706E-07;
Dpy19l3;0.000010123956358807;7.08130758800227E-06;
Zfp507;5.88386344054693E-06;7.53210930517592E-06;
Tshz3;7.60546693519667E-06;0.0000117351214763295;
LOC100912426;9.58221825315528E-07;6.6192574594596E-07;
Zfp536;6.30498621154359E-06;9.98815666447998E-06;
Uri1;8.37091040512328E-07;1.61241650662783E-06;
Ccne1;7.09259403783844E-07;1.00110861184245E-06;
LOC690000;5.08079210980912E-06;1.18194845615971E-06;
Plekhf1;0.0000143331222681812;3.39009813413891E-06;
Pop4;6.12560956000523E-06;6.24805988428206E-06;
LOC690114;0;0;
LOC365238;5.23181900320205E-06;5.76956976989236E-06;
LOC108348090;3.25249043450294E-07;1.66173646416891E-06;
RGD1584023;1.79892101686454E-07;5.23483759865759E-07;
LOC102548231;3.68856125979447E-06;6.38606923915576E-06;
LOC102548320;0.0000156372111428709;0.0000104670794100761;
LOC100362023;8.15648314351421E-06;0.0000137429629056989;
LOC102548133;5.56170709798523E-07;2.28429277032331E-06;
Zfp939;3.51537001003329E-07;4.65511178194675E-07;
Vstm2b;2.64013565856166E-06;6.36487031003723E-06;
MGC114499;0;6.57599433880953E-08;
LOC690284;0;0;
LOC499136;0;0;
LOC690299;0;3.41778653135495E-08;
LOC100912656;2.45354270494992E-07;1.76946163458756E-07;
Zfp141;1.45717756867509E-06;4.30684366071374E-06;
LOC102555672;3.93752368132615E-06;6.80658677187437E-06;
LOC102556043;5.61840661427609E-08;2.03336667055294E-08;
Cd33;8.27503667757691E-06;5.43471321606088E-06;
Siglecl1;0;0;
LOC690483;0;0;
Iglon5;3.11538069510868E-06;4.52359189517056E-06;
Vsig10l;6.91734098748487E-07;9.04631852792812E-07;
Etfb;2.40199769014005E-06;0.0000024158126570995;
Cldnd2;0;0;
Nkg7;0;0;
Lim2;0;0;
C1H19orf84;0;0;
Siglec10;0;0;
Siglec5;9.40181070132072E-07;5.60257412418312E-07;
Dzf17;8.32864349297918E-06;7.87129217107241E-06;
LOC100912689;0;1.90357730860276E-08;
LOC100912683;1.75253050353566E-08;9.90725462886437E-08;
Vom2r38;0;0;
Vom2r37;0;0;
LOC100911353;0;0;
LOC108349760;0;0;
LOC108349568;0;0;
Klk1c12;0;0;
LOC108349761;0;0;
LOC100911689;0;0;
Klk1c8;0;0;
Klk15;0;0;
LOC100911976;0;0;
LOC102546648;0.0000102945703578277;0.0000106604655593819;
LOC102556967;3.46846404655631E-06;6.33631665040819E-06;
Zfp819;4.21277406041087E-06;8.86461342119785E-07;
Ceacam18;1.29944982335688E-06;6.52840490609447E-07;
Ctu1;2.34787542458968E-06;0.0000040035691849568;
Klk14;0;0;
Klk13;0;0;
Klk12;0;0;
Klk11;0;0;
Klk10;0;0;
Klk9;0;0;
Klk8;0;0;
Klk7;0;0;
Klk6;0;0;
Klk5;0;0;
Klk4;0;0;
LOC687880;0;0;
Klk1c10;0;0;
LOC102546874;0;0;
Klk1c6;0;0;
Klk1c2;0;0;
LOC103690048;0;0;
Klk5l;0;0;
Klk1c9;0;0;
Klk1;0;0;
LOC108349762;0;0;
Klk1c3;0;0;
LOC108348116;0;0;
LOC103691133;0;0;
LOC102553035;0;0;
Klk1b3;0;0;
LOC102552731;0;0;
LOC102552485;0;0;
Fv1;0.000022571046535095;0.0000349263173007956;
Acpt;2.03499718469376E-06;2.64294404051233E-06;
LOC102552286;2.20097213238155E-07;0;
Gpr32;0;0;
Clec11a;5.1699649854302E-07;2.24795174897726E-06;
Shank1;0.0000157779290333019;0.0000856575178374722;
RGD1309036;1.53604144133419E-07;3.85474404992059E-07;
Syt3;8.89151505470299E-07;5.28459018740516E-06;
Lrrc4b;0.000215404039639716;0.00023320768870813;
Aspdh;2.4638517079119E-07;1.38874617286701E-07;
Josd2;2.89167533083384E-06;2.01562879108642E-06;
Emc10;0.0000117429852739851;8.85725869068734E-06;
Fam71e1;2.51436582242557E-06;0.0000030379363320474;
Mybpc2;0;2.04634560674796E-07;
Spib;0;0;
Pold1;4.16483719663769E-07;1.02533595940648E-07;
Nr1h2;0.0000131099590667429;6.98829187860463E-06;
Napsa;2.28344415607734E-07;7.35473051051066E-08;
Kcnc3;0.0000215654032961544;0.0000276970498401701;
Myh14;4.49420984127277E-06;0.0000013113051869034;
Izumo2;0;0;
Zfp473;2.76848274543824E-06;5.7280371740683E-07;
Vrk3;0.0000131357315741478;5.66400775550621E-06;
Atf5;0.000022075183492624;0.0000450148444051837;
Nup62;0.0000381010440471614;0.0000282265904369269;
Il4i1;2.63034210574778E-06;1.98880565628338E-06;
Tbc1d17;4.14061103967705E-06;4.60795498043818E-06;
